Date of analysis,Country,Total country population,Level 1,Area,Current from,Current to,Population analyzed current,Phase 3+ number current,Phase 3+ percentage current,Phase 1 number current,Phase 1 percentage current,Phase 2 number current,Phase 2 percentage current,Phase 3 number current,Phase 3 percentage current,Phase 4 number current,Phase 4 percentage current,Phase 5 number current,Phase 5 percentage current,First projection from,First projection to,Population analyzed first projection,Phase 3+ number first projection,Phase 3+ percentage first projection,Phase 1 number first projection,Phase 1 percentage first projection,Phase 2 number first projection,Phase 2 percentage first projection,Phase 3 number first projection,Phase 3 percentage first projection,Phase 4 number first projection,Phase 4 percentage first projection,Phase 5 number first projection,Phase 5 percentage first projection,Second projection from,Second projection to,Population analyzed second projection,Phase 3+ number second projection,Phase 3+ percentage second projection,Phase 1 number second projection,Phase 1 percentage second projection,Phase 2 number second projection,Phase 2 percentage second projection,Phase 3 number second projection,Phase 3 percentage second projection,Phase 4 number second projection,Phase 4 percentage second projection,Phase 5 number second projection,Phase 5 percentage second projection
Mar 2024,NGA,0,Kano,Bunkure,2024-03-01,2024-05-31,305592,18335,0.06,165020,0.54,122237,0.4,18335,0.06,0,0,0,0,2024-06-01,2024-08-31,305592,24447,0.08,149740,0.49,131404,0.43,24447,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Dala,2024-03-01,2024-05-31,733491,58679,0.08,359410,0.49,315401,0.43,58679,0.08,0,0,0,0,2024-06-01,2024-08-31,733491,73349,0.1,330071,0.45,330071,0.45,73349,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Dambatta,2024-03-01,2024-05-31,368662,40552,0.11,158524,0.43,169584,0.46,40552,0.11,0,0,0,0,2024-06-01,2024-08-31,368662,47926,0.13,143778,0.39,176957,0.48,47926,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Dawakin kudu,2024-03-01,2024-05-31,394944,31595,0.08,193522,0.49,169826,0.43,31595,0.08,0,0,0,0,2024-06-01,2024-08-31,394944,39494,0.1,177725,0.45,177725,0.45,39494,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Dawakin tofa,2024-03-01,2024-05-31,431234,47435,0.11,185430,0.43,198367,0.46,47435,0.11,0,0,0,0,2024-06-01,2024-08-31,431234,56060,0.13,168181,0.39,206992,0.48,56060,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Doguwa,2024-03-01,2024-05-31,263866,15831,0.06,142487,0.54,105546,0.4,15831,0.06,0,0,0,0,2024-06-01,2024-08-31,263866,21109,0.08,129294,0.49,113462,0.43,21109,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Fagge,2024-03-01,2024-05-31,350483,28038,0.08,171736,0.49,150707,0.43,28038,0.08,0,0,0,0,2024-06-01,2024-08-31,350483,35048,0.1,157717,0.45,157717,0.45,35048,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Gabasawa,2024-03-01,2024-05-31,369940,40693,0.11,159074,0.43,170172,0.46,40693,0.11,0,0,0,0,2024-06-01,2024-08-31,369940,48092,0.13,144276,0.39,177571,0.48,48092,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Garko,2024-03-01,2024-05-31,283696,17021,0.06,153195,0.54,113478,0.4,17021,0.06,0,0,0,0,2024-06-01,2024-08-31,283696,22695,0.08,139011,0.49,121989,0.43,22695,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Garum mallam,2024-03-01,2024-05-31,207776,16622,0.08,101810,0.49,89343,0.43,16622,0.08,0,0,0,0,2024-06-01,2024-08-31,207776,20777,0.1,93499,0.45,93499,0.45,20777,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Gaya,2024-03-01,2024-05-31,363311,21798,0.06,196188,0.54,145324,0.4,21798,0.06,0,0,0,0,2024-06-01,2024-08-31,363311,29064,0.08,178022,0.49,156224,0.43,29064,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Gezawa,2024-03-01,2024-05-31,494521,39561,0.08,242315,0.49,212644,0.43,39561,0.08,0,0,0,0,2024-06-01,2024-08-31,494521,49452,0.1,222534,0.45,222534,0.45,49452,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Gwale,2024-03-01,2024-05-31,626763,50141,0.08,307113,0.49,269508,0.43,50141,0.08,0,0,0,0,2024-06-01,2024-08-31,626763,62676,0.1,282043,0.45,282043,0.45,62676,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Gwarzo,2024-03-01,2024-05-31,321632,35379,0.11,138301,0.43,147950,0.46,35379,0.11,0,0,0,0,2024-06-01,2024-08-31,321632,41812,0.13,125436,0.39,154383,0.48,41812,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Kabo,2024-03-01,2024-05-31,268268,29509,0.11,115355,0.43,123403,0.46,29509,0.11,0,0,0,0,2024-06-01,2024-08-31,268268,34874,0.13,104624,0.39,128768,0.48,34874,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Kano municipal,2024-03-01,2024-05-31,650262,52021,0.08,318628,0.49,279612,0.43,52021,0.08,0,0,0,0,2024-06-01,2024-08-31,650262,65026,0.1,292618,0.45,292618,0.45,65026,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Karaye,2024-03-01,2024-05-31,252305,15138,0.06,136245,0.54,100922,0.4,15138,0.06,0,0,0,0,2024-06-01,2024-08-31,252305,20184,0.08,123629,0.49,108491,0.43,20184,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Kibiya,2024-03-01,2024-05-31,242800,14568,0.06,131112,0.54,97120,0.4,14568,0.06,0,0,0,0,2024-06-01,2024-08-31,242800,19424,0.08,118972,0.49,104404,0.43,19424,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Kiru,2024-03-01,2024-05-31,467966,28077,0.06,252701,0.54,187186,0.4,28077,0.06,0,0,0,0,2024-06-01,2024-08-31,467966,37437,0.08,229303,0.49,201225,0.43,37437,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Kumbotso,2024-03-01,2024-05-31,515650,41252,0.08,252668,0.49,221729,0.43,41252,0.08,0,0,0,0,2024-06-01,2024-08-31,515650,51565,0.1,232042,0.45,232042,0.45,51565,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Kunchi,2024-03-01,2024-05-31,192971,21226,0.11,82977,0.43,88766,0.46,21226,0.11,0,0,0,0,2024-06-01,2024-08-31,192971,25086,0.13,75258,0.39,92626,0.48,25086,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Kura,2024-03-01,2024-05-31,250641,20051,0.08,122814,0.49,107775,0.43,20051,0.08,0,0,0,0,2024-06-01,2024-08-31,250641,25064,0.1,112788,0.45,112788,0.45,25064,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Madobi,2024-03-01,2024-05-31,241166,19293,0.08,118171,0.49,103701,0.43,19293,0.08,0,0,0,0,2024-06-01,2024-08-31,241166,24116,0.1,108524,0.45,108524,0.45,24116,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Makoda,2024-03-01,2024-05-31,385512,42406,0.11,165770,0.43,177335,0.46,42406,0.11,0,0,0,0,2024-06-01,2024-08-31,385512,50116,0.13,150349,0.39,185046,0.48,50116,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Minjibir,2024-03-01,2024-05-31,384666,30773,0.08,188486,0.49,165406,0.43,30773,0.08,0,0,0,0,2024-06-01,2024-08-31,384666,38466,0.1,173099,0.45,173099,0.45,38466,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Nasarawa,2024-03-01,2024-05-31,1044663,83573,0.08,511884,0.49,449205,0.43,83573,0.08,0,0,0,0,2024-06-01,2024-08-31,1044663,104466,0.1,470098,0.45,470098,0.45,104466,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Rano,2024-03-01,2024-05-31,259716,15582,0.06,140246,0.54,103886,0.4,15582,0.06,0,0,0,0,2024-06-01,2024-08-31,259717,20777,0.08,127261,0.49,111678,0.43,20777,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Rimin gado,2024-03-01,2024-05-31,181062,19916,0.11,77856,0.43,83288,0.46,19916,0.11,0,0,0,0,2024-06-01,2024-08-31,181063,23538,0.13,70614,0.39,86910,0.48,23538,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Rogo,2024-03-01,2024-05-31,398671,23920,0.06,215282,0.54,159468,0.4,23920,0.06,0,0,0,0,2024-06-01,2024-08-31,398672,31894,0.08,195349,0.49,171429,0.43,31894,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Shanono,2024-03-01,2024-05-31,243694,26806,0.11,104788,0.43,112099,0.46,26806,0.11,0,0,0,0,2024-06-01,2024-08-31,243694,31680,0.13,95041,0.39,116973,0.48,31680,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Sumaila,2024-03-01,2024-05-31,438558,26313,0.06,236821,0.54,175423,0.4,26313,0.06,0,0,0,0,2024-06-01,2024-08-31,438559,35085,0.08,214894,0.49,188580,0.43,35085,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Takai,2024-03-01,2024-05-31,354938,21296,0.06,191666,0.54,141975,0.4,21296,0.06,0,0,0,0,2024-06-01,2024-08-31,354938,28395,0.08,173920,0.49,152623,0.43,28395,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Tarauni,2024-03-01,2024-05-31,388578,31086,0.08,190403,0.49,167088,0.43,31086,0.08,0,0,0,0,2024-06-01,2024-08-31,388578,38858,0.1,174860,0.45,174860,0.45,38858,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Tofa,2024-03-01,2024-05-31,172711,18998,0.11,74265,0.43,79447,0.46,18998,0.11,0,0,0,0,2024-06-01,2024-08-31,172712,22453,0.13,67358,0.39,82902,0.48,22453,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Tsanyawa,2024-03-01,2024-05-31,276276,30390,0.11,118799,0.43,127087,0.46,30390,0.11,0,0,0,0,2024-06-01,2024-08-31,276277,35916,0.13,107748,0.39,132613,0.48,35916,0.13,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Tudun wada,2024-03-01,2024-05-31,400512,24030,0.06,216276,0.54,160205,0.4,24030,0.06,0,0,0,0,2024-06-01,2024-08-31,400513,32041,0.08,196251,0.49,172220,0.43,32041,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Ungogo,2024-03-01,2024-05-31,637712,51017,0.08,312479,0.49,274216,0.43,51017,0.08,0,0,0,0,2024-06-01,2024-08-31,637713,63771,0.1,286971,0.45,286971,0.45,63771,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Warawa,2024-03-01,2024-05-31,230959,18476,0.08,113170,0.49,99312,0.43,18476,0.08,0,0,0,0,2024-06-01,2024-08-31,230960,23096,0.1,103932,0.45,103932,0.45,23096,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kano,Wudil,2024-03-01,2024-05-31,330416,19824,0.06,178424,0.54,132166,0.4,19824,0.06,0,0,0,0,2024-06-01,2024-08-31,330416,26433,0.08,161904,0.49,142079,0.43,26433,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Akko,2024-03-01,2024-05-31,541905,65028,0.12,325143,0.6,151733,0.28,65028,0.12,0,0,0,0,2024-06-01,2024-08-31,541905,86704,0.16,281790,0.52,173409,0.32,86704,0.16,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Balanga,2024-03-01,2024-05-31,340921,54547,0.16,184097,0.54,102276,0.3,54547,0.16,0,0,0,0,2024-06-01,2024-08-31,340921,71593,0.21,153414,0.45,115913,0.34,71593,0.21,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Billiri,2024-03-01,2024-05-31,324233,51877,0.16,175085,0.54,97269,0.3,51877,0.16,0,0,0,0,2024-06-01,2024-08-31,324233,68088,0.21,145904,0.45,110239,0.34,68088,0.21,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Dukku,2024-03-01,2024-05-31,332326,56495,0.17,166163,0.5,109667,0.33,56495,0.17,0,0,0,0,2024-06-01,2024-08-31,332326,73111,0.22,132930,0.4,126283,0.38,73111,0.22,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Funakaye,2024-03-01,2024-05-31,378676,64374,0.17,189338,0.5,124963,0.33,64374,0.17,0,0,0,0,2024-06-01,2024-08-31,378676,83308,0.22,151470,0.4,143896,0.38,83308,0.22,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Gombe,2024-03-01,2024-05-31,429863,73076,0.17,214931,0.5,141854,0.33,73076,0.17,0,0,0,0,2024-06-01,2024-08-31,429863,94569,0.22,171945,0.4,163347,0.38,94569,0.22,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Kaltungo,2024-03-01,2024-05-31,240283,38445,0.16,129752,0.54,72084,0.3,38445,0.16,0,0,0,0,2024-06-01,2024-08-31,240283,50459,0.21,108127,0.45,81696,0.34,50459,0.21,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Kwami,2024-03-01,2024-05-31,313251,53252,0.17,156625,0.5,103372,0.33,53252,0.17,0,0,0,0,2024-06-01,2024-08-31,313251,68915,0.22,125300,0.4,119035,0.38,68915,0.22,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Nafada,2024-03-01,2024-05-31,221645,37679,0.17,110822,0.5,73142,0.33,37679,0.17,0,0,0,0,2024-06-01,2024-08-31,221645,48761,0.22,88658,0.4,84225,0.38,48761,0.22,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Shomgom,2024-03-01,2024-05-31,243033,38885,0.16,131237,0.54,72909,0.3,38885,0.16,0,0,0,0,2024-06-01,2024-08-31,243033,51037,0.21,109365,0.45,82631,0.34,51037,0.21,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Gombe,Yamaltu/deba,2024-03-01,2024-05-31,409409,49129,0.12,245645,0.6,114634,0.28,49129,0.12,0,0,0,0,2024-06-01,2024-08-31,409409,65505,0.16,212893,0.52,131011,0.32,65505,0.16,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Akoko-edo,2024-03-01,2024-05-31,465070,41856,0.09,297645,0.64,125569,0.27,41856,0.09,0,0,0,0,2024-06-01,2024-08-31,465070,55808,0.12,260439,0.56,148822,0.32,55808,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Egor,2024-03-01,2024-05-31,605035,42352,0.07,411424,0.68,151258,0.25,42352,0.07,0,0,0,0,2024-06-01,2024-08-31,605035,60503,0.1,363021,0.6,181510,0.3,60503,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Esan central,2024-03-01,2024-05-31,187122,22454,0.12,108530,0.58,56136,0.3,22454,0.12,0,0,0,0,2024-06-01,2024-08-31,187122,28068,0.15,93561,0.5,65492,0.35,28068,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Esan north east,2024-03-01,2024-05-31,216898,26027,0.12,125801,0.58,65069,0.3,26027,0.12,0,0,0,0,2024-06-01,2024-08-31,216898,32534,0.15,108449,0.5,75914,0.35,32534,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Esan south east,2024-03-01,2024-05-31,296731,35607,0.12,172104,0.58,89019,0.3,35607,0.12,0,0,0,0,2024-06-01,2024-08-31,296731,44509,0.15,148365,0.5,103856,0.35,44509,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Esan west,2024-03-01,2024-05-31,227084,27250,0.12,131708,0.58,68125,0.3,27250,0.12,0,0,0,0,2024-06-01,2024-08-31,227084,34062,0.15,113542,0.5,79479,0.35,34062,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Etsako central,2024-03-01,2024-05-31,167539,15078,0.09,107224,0.64,45235,0.27,15078,0.09,0,0,0,0,2024-06-01,2024-08-31,167539,20104,0.12,93821,0.56,53612,0.32,20104,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Etsako east,2024-03-01,2024-05-31,261963,23576,0.09,167656,0.64,70730,0.27,23576,0.09,0,0,0,0,2024-06-01,2024-08-31,261963,31435,0.12,146699,0.56,83828,0.32,31435,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Etsako west,2024-03-01,2024-05-31,353780,31840,0.09,226419,0.64,95520,0.27,31840,0.09,0,0,0,0,2024-06-01,2024-08-31,353780,42453,0.12,198117,0.56,113209,0.32,42453,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Igueben,2024-03-01,2024-05-31,124951,14994,0.12,72471,0.58,37485,0.3,14994,0.12,0,0,0,0,2024-06-01,2024-08-31,124951,18742,0.15,62475,0.5,43733,0.35,18742,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Ikpoba-okha,2024-03-01,2024-05-31,661564,46309,0.07,449863,0.68,165391,0.25,46309,0.07,0,0,0,0,2024-06-01,2024-08-31,661564,66156,0.1,396938,0.6,198469,0.3,66156,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Oredo,2024-03-01,2024-05-31,665893,46612,0.07,452807,0.68,166473,0.25,46612,0.07,0,0,0,0,2024-06-01,2024-08-31,665893,66589,0.1,399536,0.6,199768,0.3,66589,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Orhionmwon,2024-03-01,2024-05-31,327144,22900,0.07,222457,0.68,81786,0.25,22900,0.07,0,0,0,0,2024-06-01,2024-08-31,327144,32714,0.1,196286,0.6,98143,0.3,32714,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Ovia north east,2024-03-01,2024-05-31,276204,19334,0.07,187819,0.68,69051,0.25,19334,0.07,0,0,0,0,2024-06-01,2024-08-31,276204,27620,0.1,165722,0.6,82861,0.3,27620,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Ovia south west,2024-03-01,2024-05-31,245494,17184,0.07,166936,0.68,61373,0.25,17184,0.07,0,0,0,0,2024-06-01,2024-08-31,245494,24549,0.1,147296,0.6,73648,0.3,24549,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Owan east,2024-03-01,2024-05-31,274935,24744,0.09,175958,0.64,74232,0.27,24744,0.09,0,0,0,0,2024-06-01,2024-08-31,274935,32992,0.12,153963,0.56,87979,0.32,32992,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Owan west,2024-03-01,2024-05-31,176123,15851,0.09,112718,0.64,47553,0.27,15851,0.09,0,0,0,0,2024-06-01,2024-08-31,176123,21134,0.12,98628,0.56,56359,0.32,21134,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Edo,Uhunmwonde,2024-03-01,2024-05-31,216471,15152,0.07,147200,0.68,54117,0.25,15152,0.07,0,0,0,0,2024-06-01,2024-08-31,216471,21647,0.1,129883,0.6,64941,0.3,21647,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Akwanga,2024-03-01,2024-05-31,152441,12195,0.08,82318,0.54,57927,0.38,12195,0.08,0,0,0,0,2024-06-01,2024-08-31,152441,15244,0.1,73171,0.48,64025,0.42,15244,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Awe,2024-03-01,2024-05-31,150259,7512,0.05,90155,0.6,52590,0.35,7512,0.05,0,0,0,0,2024-06-01,2024-08-31,150259,12020,0.08,78134,0.52,60103,0.4,12020,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Doma,2024-03-01,2024-05-31,187621,9381,0.05,112572,0.6,65667,0.35,9381,0.05,0,0,0,0,2024-06-01,2024-08-31,187621,15009,0.08,97562,0.52,75048,0.4,15009,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Karu,2024-03-01,2024-05-31,276144,27614,0.1,132549,0.48,115980,0.42,27614,0.1,0,0,0,0,2024-06-01,2024-08-31,276144,33137,0.12,115980,0.42,127026,0.46,33137,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Keana,2024-03-01,2024-05-31,106510,5325,0.05,63906,0.6,37278,0.35,5325,0.05,0,0,0,0,2024-06-01,2024-08-31,106510,8520,0.08,55385,0.52,42604,0.4,8520,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Keffi,2024-03-01,2024-05-31,124533,12453,0.1,59775,0.48,52303,0.42,12453,0.1,0,0,0,0,2024-06-01,2024-08-31,124533,14943,0.12,52303,0.42,57285,0.46,14943,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Kokona,2024-03-01,2024-05-31,156763,15676,0.1,75246,0.48,65840,0.42,15676,0.1,0,0,0,0,2024-06-01,2024-08-31,156763,18811,0.12,65840,0.42,72110,0.46,18811,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Lafia,2024-03-01,2024-05-31,444492,22224,0.05,266695,0.6,155572,0.35,22224,0.05,0,0,0,0,2024-06-01,2024-08-31,444492,35559,0.08,231135,0.52,177796,0.4,35559,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Nasarawa (1),2024-03-01,2024-05-31,255123,25512,0.1,122459,0.48,107151,0.42,25512,0.1,0,0,0,0,2024-06-01,2024-08-31,255123,30614,0.12,107151,0.42,117356,0.46,30614,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Nasarawa-eggon,2024-03-01,2024-05-31,200417,16033,0.08,108225,0.54,76158,0.38,16033,0.08,0,0,0,0,2024-06-01,2024-08-31,200417,20041,0.1,96200,0.48,84175,0.42,20041,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Obi (1),2024-03-01,2024-05-31,158874,7943,0.05,95324,0.6,55605,0.35,7943,0.05,0,0,0,0,2024-06-01,2024-08-31,158874,12709,0.08,82614,0.52,63549,0.4,12709,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Toto,2024-03-01,2024-05-31,159927,15992,0.1,76764,0.48,67169,0.42,15992,0.1,0,0,0,0,2024-06-01,2024-08-31,159927,19191,0.12,67169,0.42,73566,0.46,19191,0.12,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Nasarawa,Wamba,2024-03-01,2024-05-31,97963,7837,0.08,52900,0.54,37225,0.38,7837,0.08,0,0,0,0,2024-06-01,2024-08-31,97963,9796,0.1,47022,0.48,41144,0.42,9796,0.1,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Aleiro,2024-03-01,2024-05-31,111002,6660,0.06,71041,0.64,33300,0.3,6660,0.06,0,0,0,0,2024-06-01,2024-08-31,111002,7770,0.07,67711,0.61,35520,0.32,7770,0.07,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Arewa-dandi,2024-03-01,2024-05-31,313963,21977,0.07,216634,0.69,75351,0.24,21977,0.07,0,0,0,0,2024-06-01,2024-08-31,313963,25117,0.08,207215,0.66,81630,0.26,25117,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Argungu,2024-03-01,2024-05-31,331373,23196,0.07,228647,0.69,79529,0.24,23196,0.07,0,0,0,0,2024-06-01,2024-08-31,331373,26509,0.08,218706,0.66,86156,0.26,26509,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Augie,2024-03-01,2024-05-31,192567,13479,0.07,132871,0.69,46216,0.24,13479,0.07,0,0,0,0,2024-06-01,2024-08-31,192567,15405,0.08,127094,0.66,50067,0.26,15405,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Bagudo,2024-03-01,2024-05-31,393868,27570,0.07,271768,0.69,94528,0.24,27570,0.07,0,0,0,0,2024-06-01,2024-08-31,393868,31509,0.08,259952,0.66,102405,0.26,31509,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Birnin kebbi,2024-03-01,2024-05-31,444516,26670,0.06,284490,0.64,133354,0.3,26670,0.06,0,0,0,0,2024-06-01,2024-08-31,444516,31116,0.07,271154,0.61,142245,0.32,31116,0.07,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Bunza,2024-03-01,2024-05-31,204446,12266,0.06,130845,0.64,61333,0.3,12266,0.06,0,0,0,0,2024-06-01,2024-08-31,204446,14311,0.07,124712,0.61,65422,0.32,14311,0.07,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Dandi,2024-03-01,2024-05-31,241951,16936,0.07,166946,0.69,58068,0.24,16936,0.07,0,0,0,0,2024-06-01,2024-08-31,241951,19356,0.08,159687,0.66,62907,0.26,19356,0.08,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Danko Wasagu,2024-03-01,2024-05-31,438974,61456,0.14,280943,0.64,96574,0.22,61456,0.14,0,0,0,0,2024-06-01,2024-08-31,438974,65846,0.15,267774,0.61,105353,0.24,65846,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Fakai,2024-03-01,2024-05-31,198199,27747,0.14,126847,0.64,43603,0.22,27747,0.14,0,0,0,0,2024-06-01,2024-08-31,198199,29729,0.15,120901,0.61,47567,0.24,29729,0.15,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Gwandu,2024-03-01,2024-05-31,250003,15000,0.06,160001,0.64,75000,0.3,15000,0.06,0,0,0,0,2024-06-01,2024-08-31,250003,17500,0.07,152501,0.61,80000,0.32,17500,0.07,0,0,0,0,,,,,,,,,,,,,,,
Mar 2024,NGA,0,Kebbi,Jega,2024-03-01,2024-05-31,327251,19635,0.06,209441,0.64,98175,0.3,19635,0.06,0,0,0,0,2024-06-01,2024-08-31,327251,22907,0.07,199623,0.61,104720,0.32,22907,0.07,0,0,0,0,,,,,,,,,,,,,,,
